S [00:02:24.309] submitItem(Seller0, Seller0#60, 48, 129)
E [00:02:25.037] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.037] getItems()
S [00:02:25.037] itemPrice(45)
E [00:02:25.037] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.037] itemPrice(45) -> -1
S [00:02:25.037] itemPrice(61)
S [00:02:25.037] submitBid(Buyer46, 45, 0)
E [00:02:25.037] itemPrice(61) -> -1
E [00:02:25.037] submitBid(Buyer46, 45, 0) -> false
S [00:02:25.037] submitBid(Buyer166, 61, 0)
S [00:02:25.037] getItems()
E [00:02:25.038] submitBid(Buyer166, 61, 0) -> false
S [00:02:25.038] submitItem(Seller25, Seller25#27, 25, 133)
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.038] submitItem(Seller71, Seller71#57, 67, 181)
E [00:02:25.038] submitItem(Seller25, Seller25#27, 25, 133) -> -1
E [00:02:25.038] submitItem(Seller71, Seller71#57, 67, 181) -> -1
S [00:02:25.038] submitItem(Seller25, Seller25#68, 22, 150)
E [00:02:25.038] submitItem(Seller25, Seller25#68, 22, 150) -> -1
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.038] itemPrice(29)
S [00:02:25.038] submitItem(Seller71, Seller71#15, 55, 129)
E [00:02:25.038] itemPrice(29) -> -1
E [00:02:25.038] submitItem(Seller71, Seller71#15, 55, 129) -> -1
S [00:02:25.038] submitBid(Buyer34, 29, 0)
S [00:02:25.038] submitItem(Seller25, Seller25#1, 24, 110)
E [00:02:25.038] submitBid(Buyer34, 29, 0) -> false
E [00:02:25.038] submitItem(Seller25, Seller25#1, 24, 110) -> -1
S [00:02:25.038] getItems()
S [00:02:25.038] submitItem(Seller25, Seller25#83, 22, 172)
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.038] submitItem(Seller25, Seller25#83, 22, 172) -> -1
S [00:02:25.038] itemPrice(45)
E [00:02:25.038] itemPrice(45) -> -1
S [00:02:25.038] submitBid(Buyer34, 45, 0)
E [00:02:25.038] submitBid(Buyer34, 45, 0) -> false
S [00:02:25.038] submitItem(Seller33, Seller33#72, 94, 136)
E [00:02:25.038] submitItem(Seller33, Seller33#72, 94, 136) -> -1
S [00:02:25.038] getItems()
S [00:02:25.038] submitItem(Seller33, Seller33#37, 2, 110)
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.038] submitItem(Seller33, Seller33#37, 2, 110) -> -1
S [00:02:25.038] itemPrice(65)
S [00:02:25.038] submitItem(Seller28, Seller28#31, 40, 157)
S [00:02:25.038] getItems()
E [00:02:25.038] itemPrice(65) -> -1
E [00:02:25.038] submitItem(Seller28, Seller28#31, 40, 157) -> -1
S [00:02:25.038] submitBid(Buyer32, 65, 0)
E [00:02:25.038] submitBid(Buyer32, 65, 0) -> false
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.038] submitItem(Seller28, Seller28#82, 72, 107)
S [00:02:25.038] itemPrice(40)
E [00:02:25.038] itemPrice(40) -> -1
E [00:02:25.038] submitItem(Seller28, Seller28#82, 72, 107) -> -1
S [00:02:25.038] submitBid(Buyer42, 40, 0)
E [00:02:25.038] submitBid(Buyer42, 40, 0) -> false
E [00:02:25.038] submitBid(Buyer30, 0, 0) -> false
S [00:02:25.038] getItems()
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.038] itemPrice(42)
S [00:02:25.038] itemPrice(2)
E [00:02:25.038] itemPrice(42) -> -1
E [00:02:25.038] itemPrice(2) -> -1
S [00:02:25.038] submitBid(Buyer37, 42, 0)
S [00:02:25.038] submitBid(Buyer42, 2, 0)
E [00:02:25.038] submitBid(Buyer37, 42, 0) -> false
E [00:02:25.038] submitBid(Buyer42, 2, 0) -> false
S [00:02:25.038] getItems()
S [00:02:25.038] getItems()
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.038] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] itemPrice(11)
S [00:02:25.039] itemPrice(71)
S [00:02:25.039] getItems()
E [00:02:25.039] itemPrice(71) -> -1
S [00:02:25.039] getItems()
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] submitBid(Buyer37, 71, 0)
S [00:02:25.039] itemPrice(12)
E [00:02:25.039] submitBid(Buyer37, 71, 0) -> false
E [00:02:25.039] itemPrice(12) -> -1
S [00:02:25.039] submitBid(Buyer166, 12, 0)
S [00:02:25.039] getItems()
E [00:02:25.039] submitBid(Buyer166, 12, 0) -> false
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] itemPrice(4)
S [00:02:25.039] getItems()
E [00:02:25.039] itemPrice(4) -> -1
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] submitBid(Buyer2, 4, 0)
S [00:02:25.039] itemPrice(6)
E [00:02:25.039] submitBid(Buyer2, 4, 0) -> false
E [00:02:25.039] itemPrice(6) -> -1
S [00:02:25.039] submitBid(Buyer100, 6, 0)
E [00:02:25.039] submitBid(Buyer100, 6, 0) -> false
S [00:02:25.039] itemPrice(15)
E [00:02:25.039] itemPrice(15) -> -1
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] submitBid(Buyer238, 15, 0)
S [00:02:25.039] submitItem(Seller33, Seller33#64, 83, 127)
E [00:02:25.039] submitBid(Buyer238, 15, 0) -> false
E [00:02:25.039] submitItem(Seller33, Seller33#64, 83, 127) -> -1
S [00:02:25.039] getItems()
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] itemPrice(63)
E [00:02:25.039] itemPrice(63) -> -1
S [00:02:25.039] submitBid(Buyer30, 63, 0)
E [00:02:25.039] submitBid(Buyer30, 63, 0) -> false
S [00:02:25.039] submitItem(Seller50, Seller50#88, 20, 122)
E [00:02:25.039] submitItem(Seller50, Seller50#88, 20, 122) -> -1
S [00:02:25.039] submitItem(Seller28, Seller28#63, 96, 156)
E [00:02:25.039] submitItem(Seller28, Seller28#63, 96, 156) -> -1
E [00:02:25.039] submitItem(Seller55, Seller55#95, 4, 161) -> -1
S [00:02:25.039] itemPrice(52)
E [00:02:25.039] itemPrice(52) -> -1
S [00:02:25.039] submitItem(Seller6, Seller6#12, 78, 198)
S [00:02:25.039] submitBid(Buyer194, 52, 0)
E [00:02:25.039] submitItem(Seller6, Seller6#12, 78, 198) -> -1
E [00:02:25.039] submitBid(Buyer194, 52, 0) -> false
S [00:02:25.039] submitItem(Seller6, Seller6#95, 53, 173)
S [00:02:25.039] getItems()
E [00:02:25.039] submitItem(Seller6, Seller6#95, 53, 173) -> -1
E [00:02:25.039] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.039] submitItem(Seller6, Seller6#91, 69, 121)
S [00:02:25.039] itemPrice(19)
E [00:02:25.039] submitItem(Seller6, Seller6#91, 69, 121) -> -1
E [00:02:25.039] itemPrice(19) -> -1
S [00:02:25.040] submitBid(Buyer194, 19, 0)
E [00:02:25.040] submitBid(Buyer194, 19, 0) -> false
S [00:02:25.040] submitItem(Seller6, Seller6#17, 44, 183)
S [00:02:25.040] getItems()
S [00:02:25.040] getItems()
E [00:02:25.040] submitItem(Seller6, Seller6#17, 44, 183) -> -1
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.040] itemPrice(0)
S [00:02:25.040] itemPrice(55)
E [00:02:25.040] itemPrice(0) -> -1
E [00:02:25.040] itemPrice(55) -> -1
S [00:02:25.040] submitBid(Buyer37, 0, 0)
S [00:02:25.040] submitBid(Buyer2, 55, 0)
E [00:02:25.040] submitBid(Buyer37, 0, 0) -> false
E [00:02:25.040] submitBid(Buyer2, 55, 0) -> false
S [00:02:25.040] getItems()
S [00:02:25.040] submitItem(Seller56, Seller56#85, 30, 134)
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.040] submitItem(Seller56, Seller56#85, 30, 134) -> -1
S [00:02:25.040] itemPrice(27)
E [00:02:25.040] itemPrice(27) -> -1
S [00:02:25.040] submitItem(Seller78, Seller78#98, 45, 107)
S [00:02:25.040] submitBid(Buyer2, 27, 0)
E [00:02:25.040] submitItem(Seller78, Seller78#98, 45, 107) -> -1
E [00:02:25.040] submitBid(Buyer2, 27, 0) -> false
S [00:02:25.040] itemPrice(58)
E [00:02:25.040] itemPrice(58) -> -1
S [00:02:25.040] submitItem(Seller24, Seller24#0, 13, 115)
S [00:02:25.040] submitBid(Buyer70, 58, 0)
E [00:02:25.040] submitItem(Seller24, Seller24#0, 13, 115) -> -1
E [00:02:25.040] submitBid(Buyer70, 58, 0) -> false
S [00:02:25.040] getItems()
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.040] itemPrice(47)
E [00:02:25.040] itemPrice(47) -> -1
S [00:02:25.040] getItems()
S [00:02:25.040] getItems()
S [00:02:25.040] submitBid(Buyer28, 47, 0)
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.040] submitBid(Buyer28, 47, 0) -> false
S [00:02:25.040] submitItem(Seller33, Seller33#80, 8, 175)
S [00:02:25.040] itemPrice(68)
S [00:02:25.040] getItems()
E [00:02:25.040] itemPrice(68) -> -1
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.040] submitItem(Seller50, Seller50#39, 22, 146)
S [00:02:25.040] submitBid(Buyer225, 68, 0)
E [00:02:25.040] submitItem(Seller50, Seller50#39, 22, 146) -> -1
E [00:02:25.040] submitBid(Buyer225, 68, 0) -> false
S [00:02:25.040] getItems()
S [00:02:25.040] getItems()
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.040] itemPrice(18)
S [00:02:25.040] itemPrice(39)
E [00:02:25.040] itemPrice(18) -> -1
S [00:02:25.040] submitBid(Buyer28, 18, 0)
E [00:02:25.040] submitBid(Buyer28, 18, 0) -> false
S [00:02:25.040] getItems()
E [00:02:25.040] submitBid(Buyer103, 58, 0) -> false
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.040] itemPrice(78)
S [00:02:25.040] submitItem(Seller10, Seller10#74, 92, 183)
E [00:02:25.040] itemPrice(78) -> -1
E [00:02:25.040] submitItem(Seller10, Seller10#74, 92, 183) -> -1
S [00:02:25.040] submitBid(Buyer28, 78, 0)
E [00:02:25.040] submitBid(Buyer28, 78, 0) -> false
E [00:02:25.040] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.041] submitItem(Seller6, Seller6#79, 34, 132)
S [00:02:25.041] itemPrice(49)
S [00:02:25.041] submitItem(Seller56, Seller56#35, 98, 115)
S [00:02:25.041] submitItem(Seller78, Seller78#61, 20, 164)
E [00:02:25.041] submitItem(Seller56, Seller56#35, 98, 115) -> -1
S [00:02:25.041] getItems()
S [00:02:25.041] getItems()
S [00:02:25.041] getItems()
E [00:02:25.041] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.041] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.041] itemPrice(68)
S [00:02:25.041] itemPrice(56)
E [00:02:25.041] itemPrice(68) -> -1
E [00:02:25.041] itemPrice(56) -> -1
S [00:02:25.041] submitBid(Buyer70, 68, 0)
S [00:02:25.041] submitBid(Buyer28, 56, 0)
E [00:02:25.041] submitBid(Buyer70, 68, 0) -> false
E [00:02:25.041] submitBid(Buyer28, 56, 0) -> false
E [00:02:25.041] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.041] itemPrice(64)
S [00:02:25.041] submitItem(Seller48, Seller48#39, 99, 154)
E [00:02:25.041] itemPrice(64) -> -1
S [00:02:25.041] submitBid(Buyer215, 64, 0)
E [00:02:25.041] submitItem(Seller48, Seller48#39, 99, 154) -> -1
E [00:02:25.041] submitBid(Buyer215, 64, 0) -> false
S [00:02:25.041] submitItem(Seller48, Seller48#25, 21, 183)
E [00:02:25.041] submitItem(Seller48, Seller48#25, 21, 183) -> -1
S [00:02:25.041] getItems()
E [00:02:25.041] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:25.041] submitItem(Seller31, Seller31#60, 93, 103)
S [00:02:25.041] itemPrice(63)
E [00:02:25.041] itemPrice(63) -> -1
S [00:02:25.041] submitBid(Buyer35, 63, 0)
E [00:02:25.041] submitBid(Buyer35, 63, 0) -> false
E [00:02:25.041] submitItem(Seller31, Seller31#60, 93, 103) -> -1
S [00:02:25.041] submitItem(Seller50, Seller50#97, 76, 124)
S [00:02:25.041] getItems()
S [00:02:25.041] submitItem(Seller10, Seller10#56, 10, 161)
E [00:02:25.041] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:25.041] submitItem(Seller10, Seller10#56, 10, 161) -> -1
S [00:02:25.041] itemPrice(37)
E [00:02:25.041] itemPrice(37) -> -1
E [00:02:25.041] submitBid(Buyer10, 5, 0) -> false
S [00:02:25.041] submitBid(Buyer103, 37, 0)
S [00:02:25.041] getItems()
E [00:02:25.041] submitBid(Buyer103, 37, 0) -> false
